Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Closure,11,closure11_100_5_seed7_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_100_5_seed7_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_100_5_seed7_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_20_1_seed1_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_20_2_seed19_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_20_3_seed18_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_40_1_seed4_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_40_2_seed2_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_40_3_seed11_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_40_4_seed5_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,1,68,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,2,12,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,3,18,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,4,89,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,5,42,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,6,14,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,7,62,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,8,45,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,9,112,0
Closure,11,closure11_40_5_seed4_ParameterReplacer_85.patch,10,95,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_60_1_seed15_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_60_3_seed5_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_60_4_seed10_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_60_5_seed9_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_80_1_seed5_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_80_3_seed7_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_80_4_seed13_ParameterReplacer_124.patch,10,95,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,1,68,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,2,12,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,3,18,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,4,89,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,5,42,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,6,14,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,7,62,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,8,45,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,9,112,0
Closure,11,closure11_80_5_seed2_ParameterReplacer_124.patch,10,95,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,1,36,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,2,108,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,3,12,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,4,14,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,5,57,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,6,55,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,7,14,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,8,11,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,9,15,0
Closure,125,closure125_20_2_seed8_ParameterReplacer_46.patch,10,94,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,1,36,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,2,108,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,3,12,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,4,14,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,5,57,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,6,55,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,7,14,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,8,11,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,9,15,0
Closure,125,closure125_20_3_seed15_ParameterReplacer_158.patch,10,94,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,1,36,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,2,108,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,3,12,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,4,14,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,5,57,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,6,55,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,7,14,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,8,11,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,9,15,0
Closure,125,closure125_20_3_seed4_ParameterReplacer_791.patch,10,94,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,1,36,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,2,108,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,3,12,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,4,14,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,5,57,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,6,55,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,7,14,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,8,11,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,9,15,0
Closure,125,closure125_40_2_seed1_ParameterReplacer_791.patch,10,94,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,1,36,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,2,108,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,3,12,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,4,14,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,5,57,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,6,55,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,7,14,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,8,11,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,9,15,0
Closure,125,closure125_40_5_seed1_ParameterReplacer_791.patch,10,94,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_20_5_seed5_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_40_2_seed6_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_40_3_seed4_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_40_4_seed12_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_60_1_seed8_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_60_2_seed6_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_60_4_seed5_ExpressionRemove_538.patch,10,98,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,1,49,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,2,102,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,3,77,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,4,92,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,5,88,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,6,69,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,7,81,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,8,84,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,9,94,0
Closure,31,closure31_80_2_seed4_ExpressionRemove_538.patch,10,98,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,1,4,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,2,68,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,3,86,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,4,37,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,5,24,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,6,55,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,7,2,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,8,7,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,9,104,0
Closure,35,closure35_20_2_seed9_ParameterReplacer_243.patch,10,2,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,1,4,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,2,68,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,3,86,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,4,37,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,5,24,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,6,55,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,7,2,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,8,7,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,9,104,0
Closure,35,closure35_20_3_seed1_ExpressionReplace_361.patch,10,2,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,1,4,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,2,68,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,3,86,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,4,37,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,5,24,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,6,55,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,7,2,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,8,7,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,9,104,0
Closure,35,closure35_20_4_seed12_ExpressionReplace_357.patch,10,2,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,1,4,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,2,68,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,3,86,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,4,37,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,5,24,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,6,55,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,7,2,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,8,7,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,9,104,0
Closure,35,closure35_40_5_seed9_ParameterReplacer_243.patch,10,2,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,1,4,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,2,68,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,3,86,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,4,37,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,5,24,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,6,55,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,7,2,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,8,7,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,9,104,0
Closure,35,closure35_60_2_seed7_ParameterReplacer_243.patch,10,2,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,1,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,2,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,3,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,4,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,5,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,6,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,7,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,8,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,9,6,0
Closure,38,closure38_100_1_seed4_ExpressionRemove_99.patch,10,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,1,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,2,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,3,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,4,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,5,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,6,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,7,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,8,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,9,6,0
Closure,38,closure38_100_2_seed6_ExpressionReplace_99.patch,10,6,0
Closure,38,closure38_100_3_seed4_ExpressionReplace_99.patch,1,6,0
Closure,38,closure38_100_3_seed4_ExpressionReplace_99.patch,2,6,0
Closure,38,closure38_100_3_seed4_ExpressionReplace_99.patch,3,6,0
Closure,38,closure38_100_3_seed4_ExpressionReplace_99.patch,4,6,0
