Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Time,13,time13_0.patch,3,82,1
Time,13,time13_0.patch,4,73,1
Time,13,time13_0.patch,5,80,1
Time,13,time13_0.patch,6,77,1
Time,13,time13_0.patch,7,79,0
Time,13,time13_0.patch,8,74,0
Time,13,time13_0.patch,9,83,0
Time,13,time13_0.patch,10,78,1
Time,3,time3_0.patch,1,83,0
Time,3,time3_0.patch,2,83,0
Time,3,time3_0.patch,3,85,0
Time,3,time3_0.patch,4,84,0
Time,3,time3_0.patch,5,78,0
Time,3,time3_0.patch,6,79,0
Time,3,time3_0.patch,7,83,0
Time,3,time3_0.patch,8,80,0
Time,3,time3_0.patch,9,83,0
Time,3,time3_0.patch,10,80,0
Time,7,time7_0.patch,1,41,0
Time,7,time7_0.patch,2,38,0
Time,7,time7_0.patch,3,38,0
Time,7,time7_0.patch,4,41,0
Time,7,time7_0.patch,5,39,2
Time,7,time7_0.patch,6,40,0
Time,7,time7_0.patch,7,38,0
Time,7,time7_0.patch,8,39,0
Time,7,time7_0.patch,9,37,0
Time,7,time7_0.patch,10,41,0
Time,9,time9_0.patch,1,39,1
Time,9,time9_0.patch,2,47,1
Time,9,time9_0.patch,3,43,1
Time,9,time9_0.patch,4,48,1
Time,9,time9_0.patch,5,43,1
Time,9,time9_0.patch,6,45,1
Time,9,time9_0.patch,7,43,1
Time,9,time9_0.patch,8,44,1
Time,9,time9_0.patch,9,48,1
Time,9,time9_0.patch,10,42,1
